,pearson_ic,spearman_ic,ic_cumsum
2024-06-09 17:00:00+00:00,0.0923485441500232,0.02349707019007922,-7.64761059521403
2024-06-10 05:00:00+00:00,0.09217166115763008,0.02298057094349112,-7.5554389340564
2024-06-10 17:00:00+00:00,0.0872376521445435,0.014024832323665679,-7.468201281911856
2024-06-11 05:00:00+00:00,0.09885856401960506,0.03103707594721909,-7.369342717892251
2024-06-11 17:00:00+00:00,0.09115204625928122,0.026540116299432957,-7.27819067163297
2024-06-12 05:00:00+00:00,0.08304732658213054,0.006974220564702196,-7.195143345050839
2024-06-12 17:00:00+00:00,0.03056498927405962,-0.04281741274948594,-7.164578355776779
2024-06-13 05:00:00+00:00,0.006870023846007162,-0.06858696557124383,-7.157708331930772
2024-06-13 17:00:00+00:00,0.015336125518312989,-0.04916558538011665,-7.1423722064124595
2024-06-14 05:00:00+00:00,0.013804786687603791,-0.05376627144028023,-7.128567419724856
2024-06-14 17:00:00+00:00,-0.03227323774610212,-0.10545651494675205,-7.160840657470958
2024-06-15 05:00:00+00:00,-0.0573648251664813,-0.1480877980062334,-7.2182054826374396
2024-06-15 17:00:00+00:00,-0.024477107918906497,-0.11483853433030482,-7.242682590556346
2024-06-16 05:00:00+00:00,-0.014794870132302074,-0.09471046194210975,-7.257477460688649
2024-06-16 17:00:00+00:00,-0.001193737402444624,-0.06929888474900393,-7.258671198091093
2024-06-17 05:00:00+00:00,0.0003294797943592673,-0.06367888746005221,-7.258341718296734
2024-06-17 17:00:00+00:00,-0.03634983265366112,-0.10066314672422733,-7.294691550950395
2024-06-18 05:00:00+00:00,-0.03639750460508106,-0.10362463357680805,-7.331089055555476
2024-06-18 17:00:00+00:00,-0.07481356625194331,-0.13145188989504836,-7.405902621807419
2024-06-19 05:00:00+00:00,-0.07546201425105163,-0.1357279801313687,-7.481364636058471
2024-06-19 17:00:00+00:00,-0.07969370416254495,-0.14458033564461475,-7.561058340221016
2024-06-20 05:00:00+00:00,-0.06863499950513681,-0.1139628529199053,-7.629693339726153
2024-06-20 17:00:00+00:00,-0.07804209164557546,-0.13190345348203786,-7.707735431371728
2024-06-21 05:00:00+00:00,-0.07589820195600253,-0.13064858650734149,-7.783633633327731
2024-06-21 17:00:00+00:00,-0.07582852353745731,-0.13334201264755163,-7.859462156865188
2024-06-22 05:00:00+00:00,-0.0312011901376403,-0.09096964424917345,-7.890663347002828
2024-06-22 17:00:00+00:00,-0.030280840753005123,-0.08638488515327443,-7.9209441877558335
2024-06-23 05:00:00+00:00,-0.015566272456495812,-0.05626676417813013,-7.93651046021233
2024-06-23 17:00:00+00:00,-0.022565104744998028,-0.07347583965601484,-7.9590755649573275
2024-06-24 05:00:00+00:00,0.032940436663203565,-0.017936416025809504,-7.926135128294124
2024-06-24 17:00:00+00:00,-0.04514561560399828,-0.08691322089934186,-7.971280743898123
2024-06-25 05:00:00+00:00,-0.11058921286021252,-0.14842871732809274,-8.081869956758336
2024-06-25 17:00:00+00:00,-0.09263621459732353,-0.12549619112852234,-8.17450617135566
2024-06-26 05:00:00+00:00,-0.09082310800828011,-0.1140892427671151,-8.26532927936394
2024-06-26 17:00:00+00:00,-0.0896369541879439,-0.10323104898939008,-8.354966233551883
2024-06-27 05:00:00+00:00,-0.09703594516494918,-0.11531262315980548,-8.452002178716832
2024-06-27 17:00:00+00:00,-0.07725871864947285,-0.07359594410931115,-8.529260897366305
2024-06-28 05:00:00+00:00,-0.09827736516724814,-0.11049808774427644,-8.627538262533553
2024-06-28 17:00:00+00:00,-0.08863599785743799,-0.07870145385691102,-8.716174260390991
2024-06-29 05:00:00+00:00,-0.0879020418454246,-0.08295134047184617,-8.804076302236416
2024-06-29 17:00:00+00:00,-0.07013368735573745,-0.0531632904368811,-8.874209989592153
2024-06-30 05:00:00+00:00,-0.0520527293429658,-0.01651839171035605,-8.926262718935119
2024-06-30 17:00:00+00:00,-0.07005870406039054,-0.050953895587847006,-8.996321422995509
2024-07-01 05:00:00+00:00,-0.04629356143232895,-0.020054603709061262,-9.042614984427837
2024-07-01 17:00:00+00:00,-0.026276606635205393,0.007482773095584625,-9.068891591063043
2024-07-02 05:00:00+00:00,-0.03338217426723199,-0.008886493023210387,-9.102273765330274
2024-07-02 17:00:00+00:00,-0.13696654311792156,-0.08821588824644809,-9.239240308448196
2024-07-03 05:00:00+00:00,-0.17147405695339163,-0.12614857575348568,-9.410714365401587
2024-07-03 17:00:00+00:00,-0.17352901415198818,-0.12541683010770588,-9.584243379553575
2024-07-04 05:00:00+00:00,-0.14414368387974924,-0.0897501260704225,-9.728387063433324
2024-07-04 17:00:00+00:00,-0.1623757568361224,-0.12435127020250052,-9.890762820269446
2024-07-05 05:00:00+00:00,-0.5072301309946855,-0.1752518429036877,-10.397992951264131
2024-07-05 17:00:00+00:00,-0.49542266615754377,-0.1944551467123346,-10.893415617421674
2024-07-06 05:00:00+00:00,-0.5190356014529104,-0.24292054083157077,-11.412451218874585
2024-07-06 17:00:00+00:00,-0.4758336559307075,-0.16922665015928068,-11.888284874805292
2024-07-07 05:00:00+00:00,-0.47011444293620547,-0.14310316661219422,-12.358399317741497
2024-07-07 17:00:00+00:00,-0.4446644750066349,-0.0922080176862947,-12.803063792748132
2024-07-08 05:00:00+00:00,-0.4381174411646431,-0.07656640342224612,-13.241181233912775
2024-07-08 17:00:00+00:00,-0.45653831551710383,-0.13470714747907805,-13.697719549429879
2024-07-09 05:00:00+00:00,-0.46412335852998493,-0.1504210367655984,-14.161842907959864
2024-07-09 17:00:00+00:00,-0.4789840181769793,-0.1674254095598715,-14.640826926136842
2024-07-10 05:00:00+00:00,-0.501167273557217,-0.2107716895920952,-15.141994199694059
2024-07-10 17:00:00+00:00,-0.4901936485964767,-0.19327043678380057,-15.632187848290537
2024-07-11 05:00:00+00:00,-0.4806101340265005,-0.17229186227652388,-16.112797982317037
2024-07-11 17:00:00+00:00,-0.48330746223857163,-0.1878001235053728,-16.596105444555608
2024-07-12 05:00:00+00:00,-0.4820791883118488,-0.18571526366426466,-17.07818463286746
2024-07-12 17:00:00+00:00,-0.5138424920422929,-0.20913010397653697,-17.59202712490975
2024-07-13 05:00:00+00:00,-0.5088642078522858,-0.21216852514233212,-18.10089133276204
2024-07-13 17:00:00+00:00,-0.5193889750501931,-0.229363447132929,-18.620280307812234
2024-07-14 05:00:00+00:00,-0.47488445341939467,-0.1716191211331271,-19.09516476123163
2024-07-14 17:00:00+00:00,-0.47498414702341285,-0.16825063975144744,-19.570148908255042
2024-07-15 05:00:00+00:00,-0.4312863229155961,-0.1418343855767678,-20.00143523117064
2024-07-15 17:00:00+00:00,-0.4384876622326476,-0.1639197056055255,-20.439922893403285
2024-07-16 05:00:00+00:00,-0.4249369689294812,-0.19628512766510686,-20.864859862332764
2024-07-16 17:00:00+00:00,-0.41589830850337617,-0.1720271957531488,-21.28075817083614
2024-07-17 05:00:00+00:00,-0.4234687415209952,-0.19913841320533723,-21.704226912357136
2024-07-17 17:00:00+00:00,-0.4164907218856159,-0.18897259036043842,-22.12071763424275
2024-07-18 05:00:00+00:00,-0.4136373510537683,-0.18270643954742613,-22.53435498529652
2024-07-18 17:00:00+00:00,-0.38690582466380347,-0.1338939988308117,-22.921260809960323
2024-07-19 05:00:00+00:00,-0.431725585127913,-0.17206849661285878,-23.352986395088237
2024-07-19 17:00:00+00:00,-0.3809748363944121,-0.12521141709939068,-23.73396123148265
2024-07-20 05:00:00+00:00,-0.35558420009600755,-0.07832165737578344,-24.089545431578657
2024-07-20 17:00:00+00:00,-0.33675807289283294,-0.058760175255800816,-24.42630350447149
2024-07-21 05:00:00+00:00,-0.3419079793018152,-0.07221322994001565,-24.768211483773307
2024-07-21 17:00:00+00:00,-0.3540756736363345,-0.12164430690780363,-25.12228715740964
2024-07-22 05:00:00+00:00,-0.3555262810660236,-0.12172360542410099,-25.477813438475664
2024-07-22 17:00:00+00:00,-0.36053503711719587,-0.14721864309452437,-25.83834847559286
2024-07-23 05:00:00+00:00,-0.32900707739817237,-0.10672331476534751,-26.167355552991033
2024-07-23 17:00:00+00:00,-0.3348355838627851,-0.12864017272663786,-26.502191136853817
2024-07-24 05:00:00+00:00,-0.33354738684710405,-0.12254155051963724,-26.835738523700922
2024-07-24 17:00:00+00:00,-0.3328947177934788,-0.11934484993485964,-27.1686332414944
2024-07-25 05:00:00+00:00,-0.32969821546705685,-0.12273539673086192,-27.49833145696146
2024-07-25 17:00:00+00:00,-0.3213213431849634,-0.1037870186729172,-27.81965280014642
2024-07-26 05:00:00+00:00,-0.33660599473549313,-0.14353364341666433,-28.156258794881914
2024-07-26 17:00:00+00:00,-0.3467766930570694,-0.15255342292929513,-28.503035487938984
2024-07-27 05:00:00+00:00,-0.3471803925424904,-0.15433323165856278,-28.850215880481475
2024-07-27 17:00:00+00:00,-0.34071484638885385,-0.13926133692440396,-29.190930726870327
2024-07-28 05:00:00+00:00,-0.3271664233548241,-0.10800161880875649,-29.518097150225152
2024-07-28 17:00:00+00:00,-0.3263380895142685,-0.10907072002888962,-29.844435239739422
2024-07-29 05:00:00+00:00,-0.32660655872412736,-0.11371212826558545,-30.17104179846355
2024-07-29 17:00:00+00:00,-0.30860372851180873,-0.09926567785084597,-30.479645526975357
2024-07-30 05:00:00+00:00,-0.03434328009340157,-0.03225738328482844,-30.51398880706876
2024-07-30 17:00:00+00:00,-0.018736575878991413,0.0020398018596178256,-30.532725382947753
2024-07-31 05:00:00+00:00,-0.01329708391914114,0.010544719927043264,-30.546022466866894
2024-07-31 17:00:00+00:00,-0.033826545223159386,-0.014765255313055028,-30.579849012090055
2024-08-01 05:00:00+00:00,-0.10473489197194244,-0.06456810294029305,-30.684583904062
2024-08-01 17:00:00+00:00,-0.12682169065078394,-0.08789944647956202,-30.81140559471278
2024-08-02 05:00:00+00:00,-0.12670221150380084,-0.09305642335752867,-30.938107806216582
2024-08-02 17:00:00+00:00,-0.065441609923727,-0.014514209234646516,-31.00354941614031
2024-08-03 05:00:00+00:00,-0.06883345663344298,-0.019847522411511425,-31.07238287277375
2024-08-03 17:00:00+00:00,-0.03870675059124286,0.029805898662694,-31.111089623364993
2024-08-04 05:00:00+00:00,-0.005390054119903503,0.06436262134049424,-31.116479677484897
2024-08-04 17:00:00+00:00,0.12710962954935326,0.09888882889950984,-30.989370047935545
2024-08-05 05:00:00+00:00,0.27897159050939696,0.12860055869676573,-30.710398457426148
2024-08-05 17:00:00+00:00,0.3298446433303404,0.1862645313376067,-30.38055381409581
2024-08-06 05:00:00+00:00,0.3436486465537028,0.2107629595150908,-30.036905167542105
2024-08-06 17:00:00+00:00,0.32020832820596284,0.17933399433472527,-29.716696839336144
2024-08-07 05:00:00+00:00,0.31522851563584614,0.16657328592084267,-29.4014683237003
2024-08-07 17:00:00+00:00,0.32676179540597733,0.18665312084997976,-29.07470652829432
2024-08-08 05:00:00+00:00,0.32144968305083405,0.1778795691448294,-28.753256845243488
2024-08-08 17:00:00+00:00,0.29559038921191244,0.15066549805025567,-28.457666456031575
2024-08-09 05:00:00+00:00,0.27874340986836527,0.12663042889091072,-28.17892304616321
2024-08-09 17:00:00+00:00,0.29043245206894985,0.16190447905741195,-27.88849059409426
2024-08-10 05:00:00+00:00,0.32179774128502914,0.18971414173139575,-27.566692852809233
2024-08-10 17:00:00+00:00,0.318208074333246,0.179398362156614,-27.248484778475987
2024-08-11 05:00:00+00:00,0.3234829179988245,0.19571966050427364,-26.925001860477163
2024-08-11 17:00:00+00:00,0.32252165594817034,0.18933207252837658,-26.602480204528995
2024-08-12 05:00:00+00:00,0.3183411036613777,0.17552849888911284,-26.284139100867616
2024-08-12 17:00:00+00:00,0.3016607742303384,0.12554543021850578,-25.982478326637278
2024-08-13 05:00:00+00:00,0.3001610314203988,0.12089941292159091,-25.68231729521688
2024-08-13 17:00:00+00:00,0.2509051242993143,0.0547357464920442,-25.431412170917564
2024-08-14 05:00:00+00:00,0.2501228586633895,0.04685712654218787,-25.181289312254176
2024-08-14 17:00:00+00:00,0.2414569553117251,0.02704242166901983,-24.93983235694245
2024-08-15 05:00:00+00:00,0.2435663325477743,0.04147169335872661,-24.696266024394674
2024-08-15 17:00:00+00:00,0.2507702324190599,0.040913405788161564,-24.445495791975613
2024-08-16 05:00:00+00:00,0.25360205204887776,0.0443489960885436,-24.191893739926737
2024-08-16 17:00:00+00:00,0.26292852479556383,0.08549210713301973,-23.928965215131175
2024-08-17 05:00:00+00:00,0.2557277419567999,0.06172027332742229,-23.673237473174375
2024-08-17 17:00:00+00:00,0.2539220318950712,0.0483430521407822,-23.419315441279302
2024-08-18 05:00:00+00:00,0.25415378817490974,0.046583441788667655,-23.16516165310439
2024-08-18 17:00:00+00:00,0.24995664570138232,0.039091664598642176,-22.91520500740301
2024-08-19 05:00:00+00:00,0.2588546924479099,0.05764692708884513,-22.6563503149551
2024-08-19 17:00:00+00:00,0.2552187061999937,0.052656777125814555,-22.401131608755108
2024-08-20 05:00:00+00:00,0.2811168328843803,0.10691879476932234,-22.12001477587073
2024-08-20 17:00:00+00:00,0.23274702663162583,0.06366923180021952,-21.887267749239104
2024-08-21 05:00:00+00:00,0.23252143934999314,0.062140019846306835,-21.65474630988911
2024-08-21 17:00:00+00:00,0.23845838089073262,0.08741916726433349,-21.416287928998376
2024-08-22 05:00:00+00:00,0.2417022123628925,0.09320625035425548,-21.174585716635484
2024-08-22 17:00:00+00:00,0.24365393999804544,0.10284368168208316,-20.93093177663744
2024-08-23 05:00:00+00:00,0.2327413949761321,0.07859542126991925,-20.69819038166131
2024-08-23 17:00:00+00:00,0.26211468062420085,0.12662786836170103,-20.436075701037108
2024-08-24 05:00:00+00:00,0.26237684893051055,0.12346160536947998,-20.173698852106597
2024-08-24 17:00:00+00:00,0.25576114560318214,0.09583618477081726,-19.917937706503416
2024-08-25 05:00:00+00:00,0.26344220380799455,0.11774225567061733,-19.654495502695422
2024-08-25 17:00:00+00:00,0.26326780021653623,0.11673032240665401,-19.391227702478886
2024-08-26 05:00:00+00:00,0.31724618519657954,0.17449423785948498,-19.073981517282306
2024-08-26 17:00:00+00:00,0.3455817781438452,0.2259416361574029,-18.72839973913846
2024-08-27 05:00:00+00:00,0.35028028274410955,0.2392144595745368,-18.37811945639435
2024-08-27 17:00:00+00:00,0.3178437708939726,0.1631141986976517,-18.06027568550038
2024-08-28 05:00:00+00:00,0.3156244446923753,0.17253264572642665,-17.744651240808004
2024-08-28 17:00:00+00:00,0.3044565917356969,0.15777165305501772,-17.440194649072307
2024-08-29 05:00:00+00:00,0.30535568686799985,0.16680418802553137,-17.134838962204306
2024-08-29 17:00:00+00:00,0.23747979640069986,0.13588574893138777,-16.897359165803607
2024-08-30 05:00:00+00:00,0.07446945163943951,0.11111788953704049,-16.822889714164166
2024-08-30 17:00:00+00:00,-0.00962656565642686,0.034410315046341386,-16.83251627982059
2024-08-31 05:00:00+00:00,-0.036692707275366505,-0.01904706495771022,-16.86920898709596
2024-08-31 17:00:00+00:00,-0.012285008750858029,0.011406005787696486,-16.881493995846817
2024-09-01 05:00:00+00:00,0.015810623293302163,0.06926924846531614,-16.865683372553516
2024-09-01 17:00:00+00:00,-0.03310854213119421,0.03002802997249505,-16.89879191468471
2024-09-02 05:00:00+00:00,-0.06412911251278802,-0.03402453889480226,-16.9629210271975
2024-09-02 17:00:00+00:00,-0.025317752701731627,0.021041092214915305,-16.98823877989923
2024-09-03 05:00:00+00:00,-0.02748118008453939,0.014542707588451708,-17.01571995998377
2024-09-03 17:00:00+00:00,-0.027230349874139432,0.0057851632328616235,-17.042950309857908
2024-09-04 05:00:00+00:00,0.010162178893252452,0.04656574249434284,-17.032788130964654
2024-09-04 17:00:00+00:00,-0.09016954935378815,-0.011369208074096008,-17.122957680318443
2024-09-05 05:00:00+00:00,-0.08520447793770207,0.0068107276846429065,-17.208162158256144
2024-09-05 17:00:00+00:00,-0.09641996909803044,-0.021240682864071363,-17.304582127354173
2024-09-06 05:00:00+00:00,-0.09726993118677364,-0.02528883794984354,-17.401852058540946
2024-09-06 17:00:00+00:00,-0.06866398560162876,0.0183406383386148,-17.470516044142574
2024-09-07 05:00:00+00:00,-0.06290348500001963,0.035504673960715924,-17.533419529142595
2024-09-07 17:00:00+00:00,-0.048924540679492166,0.05547607595515598,-17.58234406982209
2024-09-08 05:00:00+00:00,-0.05195796239489288,0.04398016889381274,-17.634302032216983
2024-09-08 17:00:00+00:00,-0.07244645680160605,0.00684772493594752,-17.70674848901859
2024-09-09 05:00:00+00:00,-0.0839371381031654,-0.027918371694442248,-17.790685627121757
2024-09-09 17:00:00+00:00,-0.004792863164718309,0.04360679041264561,-17.795478490286474
2024-09-10 05:00:00+00:00,-0.003090154170555724,0.039549177352591565,-17.79856864445703
2024-09-10 17:00:00+00:00,-0.02579425146301362,-0.0022377396135986275,-17.824362895920046
2024-09-11 05:00:00+00:00,-0.0005982904298874902,0.03352712025196595,-17.824961186349935
2024-09-11 17:00:00+00:00,0.046818121828522866,0.10568351271611431,-17.778143064521412
2024-09-12 05:00:00+00:00,0.03111691381582635,0.07284242605401035,-17.747026150705587
2024-09-12 17:00:00+00:00,0.04059984362718076,0.08816857624973533,-17.706426307078406
2024-09-13 05:00:00+00:00,0.03456860729170202,0.07045492524597383,-17.671857699786703
2024-09-13 17:00:00+00:00,0.02443055690022351,0.05006696056322221,-17.647427142886478
2024-09-14 05:00:00+00:00,0.0006362710438598348,0.015484446591982828,-17.64679087184262
2024-09-14 17:00:00+00:00,0.052841256772483275,0.05740300984048534,-17.593949615070134
2024-09-15 05:00:00+00:00,0.053663226236484715,0.060404843723329084,-17.54028638883365
2024-09-15 17:00:00+00:00,0.04889419008448588,0.048549346766918605,-17.491392198749164
2024-09-16 05:00:00+00:00,0.028063697226200182,0.01268884000600493,-17.463328501522962
2024-09-16 17:00:00+00:00,-0.004055281484143506,-0.041798881203821206,-17.467383783007104
2024-09-17 05:00:00+00:00,0.007147576124654855,-0.020788395716025636,-17.46023620688245
2024-09-17 17:00:00+00:00,-0.0890870429673309,-0.06218138215739099,-17.54932324984978
2024-09-18 05:00:00+00:00,-0.09185870160368353,-0.06827113340909377,-17.641181951453465
2024-09-18 17:00:00+00:00,-0.07788899180759146,-0.05351816862983971,-17.719070943261055
2024-09-19 05:00:00+00:00,-0.09071735479955462,-0.0760859681070838,-17.80978829806061
2024-09-19 17:00:00+00:00,-0.08514548039736256,-0.0678907801009768,-17.894933778457972
2024-09-20 05:00:00+00:00,-0.08458708499973641,-0.06773833857975496,-17.979520863457708
2024-09-20 17:00:00+00:00,-0.07760772908774345,-0.05336614477087465,-18.05712859254545
2024-09-21 05:00:00+00:00,-0.07768536639119764,-0.053763601882109574,-18.134813958936647
2024-09-21 17:00:00+00:00,-0.05279648143772902,-0.019381822973320115,-18.187610440374375
2024-09-22 05:00:00+00:00,-0.052801010578499376,-0.014097297987486485,-18.240411450952873
2024-09-22 17:00:00+00:00,-0.06974271298138743,-0.033690024628426594,-18.31015416393426
2024-09-23 05:00:00+00:00,-0.0819472924077265,-0.061424732278962516,-18.392101456341987
2024-09-23 17:00:00+00:00,-0.09038569899994059,-0.08657041100092544,-18.48248715534193
2024-09-24 05:00:00+00:00,-0.10551383705309696,-0.11587707858237672,-18.588000992395024
2024-09-24 17:00:00+00:00,-0.10042504899030663,-0.10893053326323535,-18.68842604138533
2024-09-25 05:00:00+00:00,-0.09645766132629244,-0.09528421041439286,-18.784883702711625
2024-09-25 17:00:00+00:00,-0.08284908127007834,-0.0693207285024302,-18.867732783981705
2024-09-26 05:00:00+00:00,-0.10835892725567951,-0.09436337024380292,-18.976091711237384
2024-09-26 17:00:00+00:00,-0.1255400179369767,-0.11983355667222785,-19.10163172917436
2024-09-27 05:00:00+00:00,-0.11150564381649081,-0.09154367556578312,-19.21313737299085
2024-09-27 17:00:00+00:00,-0.1298392960028185,-0.12946615818852453,-19.342976668993668
2024-09-28 05:00:00+00:00,-0.13014617972071005,-0.13273187072482248,-19.47312284871438
2024-09-28 17:00:00+00:00,-0.14213301767444436,-0.15020927678605173,-19.61525586638882
2024-09-29 05:00:00+00:00,-0.19945162460386534,-0.19825715166015068,-19.81470749099269
2024-09-29 17:00:00+00:00,-0.08733958445060458,-0.15567186325548057,-19.902047075443292
2024-09-30 05:00:00+00:00,-0.10461409052908048,-0.1866783756608679,-20.00666116597237
2024-09-30 17:00:00+00:00,-0.09286556471832973,-0.17500649791299092,-20.0995267306907
2024-10-01 05:00:00+00:00,-0.09148223242895491,-0.17015982047413306,-20.191008963119657
2024-10-01 17:00:00+00:00,-0.08156848281033867,-0.14686337331613528,-20.272577445929997
2024-10-02 05:00:00+00:00,-0.08581265110949952,-0.16193073017028245,-20.358390097039496
2024-10-02 17:00:00+00:00,-0.09618929970250636,-0.17543257770680076,-20.454579396742
2024-10-03 05:00:00+00:00,-0.0992860461117273,-0.17941509778739173,-20.55386544285373
2024-10-03 17:00:00+00:00,-0.11000622553507786,-0.1833460494683708,-20.663871668388808
2024-10-04 05:00:00+00:00,-0.10550529401374241,-0.16243296422884715,-20.76937696240255
2024-10-04 17:00:00+00:00,-0.15644287349397518,-0.21802709045177526,-20.925819835896526
2024-10-05 05:00:00+00:00,-0.15078371422591913,-0.21034551632805176,-21.076603550122446
2024-10-05 17:00:00+00:00,-0.14005113763815893,-0.1962815697374359,-21.216654687760606
2024-10-06 05:00:00+00:00,-0.20181847204417636,-0.25680986089078456,-21.418473159804783
2024-10-06 17:00:00+00:00,-0.2635526458997262,-0.3127122405905976,-21.68202580570451
2024-10-07 05:00:00+00:00,-0.2545667964557583,-0.301029252193693,-21.936592602160268
2024-10-07 17:00:00+00:00,-0.26238836259721837,-0.3170626266186983,-22.198980964757485
2024-10-08 05:00:00+00:00,-0.242817141020999,-0.28262328600948305,-22.441798105778485
2024-10-08 17:00:00+00:00,-0.2559376009957957,-0.293212935147933,-22.69773570677428
2024-10-09 05:00:00+00:00,-0.2635263205262768,-0.29693903964933893,-22.96126202730056
2024-10-09 17:00:00+00:00,-0.2604175573931964,-0.291199308248233,-23.221679584693756
2024-10-10 05:00:00+00:00,-0.26095008069426145,-0.29440383803829345,-23.482629665388018
2024-10-10 17:00:00+00:00,-0.14081161282669677,-0.25058226900338276,-23.623441278214713
2024-10-11 05:00:00+00:00,-0.11732581531837645,-0.23141324703723273,-23.74076709353309
2024-10-11 17:00:00+00:00,0.025811670074555048,-0.12090482115541407,-23.714955423458534
2024-10-12 05:00:00+00:00,0.011253916700283811,-0.1614386795017669,-23.70370150675825
2024-10-12 17:00:00+00:00,0.006143610330016688,-0.17025030938399388,-23.697557896428233
2024-10-13 05:00:00+00:00,0.0014788411132957934,-0.18122534006649044,-23.696079055314936
2024-10-13 17:00:00+00:00,0.017810445415294925,-0.16622499275323865,-23.67826860989964
2024-10-14 05:00:00+00:00,-0.013967434996983543,-0.1819922396425869,-23.692236044896624
2024-10-14 17:00:00+00:00,-0.027919518275616343,-0.2019870250084002,-23.72015556317224
2024-10-15 05:00:00+00:00,-0.01884610355012567,-0.18562253541263932,-23.739001666722366
2024-10-15 17:00:00+00:00,-0.04976387593828586,-0.23487331756255223,-23.788765542660652
2024-10-16 05:00:00+00:00,-0.04854035775584313,-0.22872213770569355,-23.837305900416496
2024-10-16 17:00:00+00:00,-0.04526545127258491,-0.21688692224751185,-23.88257135168908
2024-10-17 05:00:00+00:00,-0.05506037761495385,-0.2371608722056407,-23.937631729304034
2024-10-17 17:00:00+00:00,-0.05319646091216899,-0.23995869389021918,-23.990828190216202
2024-10-18 05:00:00+00:00,-0.028752907995710772,-0.1902360023268613,-24.019581098211912
2024-10-18 17:00:00+00:00,-0.03405291987047831,-0.19480714910688093,-24.05363401808239
2024-10-19 05:00:00+00:00,-0.031367629538827,-0.18925986765591607,-24.08500164762122
2024-10-19 17:00:00+00:00,-0.019539502819717402,-0.17936953623303753,-24.104541150440937
2024-10-20 05:00:00+00:00,-0.0196894646618142,-0.18001063717221163,-24.12423061510275
2024-10-20 17:00:00+00:00,-0.0413888954961578,-0.21843074818037084,-24.16561951059891
2024-10-21 05:00:00+00:00,-0.04382822510829046,-0.23518516777423012,-24.209447735707197
2024-10-21 17:00:00+00:00,-0.035466866679193576,-0.22689708591575122,-24.24491460238639
2024-10-22 05:00:00+00:00,-0.039542744445091975,-0.23883573835137614,-24.284457346831484
2024-10-22 17:00:00+00:00,-0.032723944693674026,-0.23555545270777034,-24.31718129152516
2024-10-23 05:00:00+00:00,-0.02835783293937871,-0.22160957232078093,-24.345539124464537
2024-10-23 17:00:00+00:00,-0.003997550748584898,-0.17527898083641621,-24.349536675213123
2024-10-24 05:00:00+00:00,-0.0009848464035379229,-0.1704083005313577,-24.35052152161666
2024-10-24 17:00:00+00:00,0.0003449517313628764,-0.1648806496052646,-24.350176569885296
2024-10-25 05:00:00+00:00,0.017569687969523205,-0.14476961494378823,-24.332606881915773
2024-10-25 17:00:00+00:00,0.07765184833986691,-0.07887265145807466,-24.254955033575907
2024-10-26 05:00:00+00:00,0.07905890087212418,-0.06900766146005963,-24.175896132703784
2024-10-26 17:00:00+00:00,0.03264456982490716,-0.12882390487860665,-24.143251562878877
2024-10-27 05:00:00+00:00,0.032427133248657654,-0.12901809835256076,-24.11082442963022
2024-10-27 17:00:00+00:00,0.03710913728629283,-0.11924383429640233,-24.073715292343927
2024-10-28 05:00:00+00:00,0.04058169226071351,-0.10729444521712864,-24.033133600083215
2024-10-28 17:00:00+00:00,0.12600995541223484,-0.0284590132214291,-23.90712364467098
2024-10-29 05:00:00+00:00,0.11225996921333713,-0.05688944297605374,-23.79486367545764
2024-10-29 17:00:00+00:00,0.13550663801754942,-0.02497783787701776,-23.659357037440092
2024-10-30 05:00:00+00:00,0.13462224207175044,-0.026370613686327267,-23.524734795368342
2024-10-30 17:00:00+00:00,0.144341575903907,-0.004197894266984194,-23.380393219464434
2024-10-31 05:00:00+00:00,0.1462822644140852,-0.0003087702071809328,-23.234110955050348
2024-10-31 17:00:00+00:00,0.07603866664678376,-0.058683272925604546,-23.158072288403563
